order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,negative_profit,margem_lucro
HU-2011-1380,2011-01-10,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,TEC-CAN-10004354,Technology,Copiers,"Canon Ink, Laser",589.0,4,0.0,276.6,114.15,Critical,True,0.4696095076400679
EG-2011-4260,2011-01-10,2011-01-12,Second Class,Sanjit Jacobs,Home Office,Al Qahirah,Egypt,Africa,Africa,FUR-CHR-10004803,Furniture,Tables,"Chromcraft Wood Table, Fully Assembled",968.0,2,0.0,445.26,80.13,High,True,0.4599793388429752
HU-2011-1380,2011-01-10,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,OFF-SAN-10003226,Office Supplies,Paper,"SanDisk Message Books, Recycled",142.0,6,0.0,63.9,67.79,Critical,True,0.45
HU-2011-1380,2011-01-10,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,OFF-SAN-10000874,,Art,"Sanford Pencil Sharpener, Fluorescent",155.0,6,0.0,54.18,58.32,Critical,True,0.3495483870967742
HU-2011-1380,2011-01-10,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,TEC-EPS-10000774,Technology,Machines,"Epson Phone, Red",156.0,2,0.0,23.4,52.91,Critical,True,0.15
AG-2011-1070,2011-01-10,2011-01-15,Second Class,Tiffany House,Corporate,Constantine,Algeria,Africa,Africa,OFF-HOO-10001783,Office Supplies,Appliances,"Hoover Microwave, Red",309.0,1,0.0,61.71,31.41,Medium,True,0.19970873786407767
US-2011-101091,2011-01-10,2011-01-16,Standard Class,Jocasta Rupert,Consumer,Carabobo,Venezuela,LATAM,South,TEC-CO-10001818,Technology,Copiers,"Sharp Wireless Fax, Digital",425.0,3,0.402,-278.79024,26.72,Medium,False,-0.6559770352941177
HU-2011-1380,2011-01-10,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,OFF-EAT-10002068,Office Supplies,Paper,"Eaton Note Cards, Premium",53.0,2,0.0,0.0,16.06,Critical,False,0.0
IT-2011-3659171,2011-01-10,2011-01-14,Standard Class,Greg Guthrie,Corporate,England,United Kingdom,EU,North,OFF-ST-10004695,Office Supplies,Storage,"Fellowes File Cart, Blue",206.0,3,0.5,-41.265,14.65,Medium,False,-0.20031553398058252
HU-2011-1380,2011-01-10,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,OFF-CAM-10001249,Office Supplies,Envelopes,"Cameo Mailers, with clear poly window",42.0,1,0.0,1.65,13.08,Critical,True,0.039285714285714285
MX-2011-140697,2011-01-10,2011-01-15,Standard Class,Paul MacIntyre,Consumer,México,Mexico,LATAM,North,OFF-ST-10002251,Office Supplies,Storage,"Fellowes Shelving, Wire Frame",114.0,3,0.0,56.88,8.93,Medium,True,0.49894736842105264
IN-2011-13065,2011-01-10,2011-01-11,First Class,Patrick O'Donnell,Consumer,Guangxi,China,APAC,North Asia,OFF-SU-10003559,Office Supplies,Supplies,"Kleencut Ruler, Steel",26.0,2,0.0,5.4,5.86,High,True,0.2076923076923077
IN-2011-61302,2011-01-10,2011-01-11,First Class,Dan Lawera,Consumer,Queensland,Australia,APAC,Oceania,OFF-LA-10000879,Office Supplies,Labels,"Hon File Folder Labels, Alphabetical",30.0,4,0.1,12.096,5.54,Medium,True,0.4032
IN-2011-13065,2011-01-10,2011-01-11,First Class,Patrick O'Donnell,Consumer,Guangxi,China,APAC,North Asia,OFF-BI-10002853,Office Supplies,Binders,"Avery Binder Covers, Recycled",34.0,3,0.0,16.11,5.26,High,True,0.4738235294117647
HU-2011-1380,2011-01-10,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,TEC-STA-10000546,Technology,Machines,"StarTech Calculator, Red",37.0,1,0.0,5.55,4.32,Critical,True,0.15
IN-2011-61302,2011-01-10,2011-01-11,First Class,Dan Lawera,Consumer,Queensland,Australia,APAC,Oceania,OFF-PA-10003731,Office Supplies,Paper,"Enermax Note Cards, Premium",162.0,6,0.1,53.694,3.02,Medium,True,0.3314444444444445
HU-2011-1380,2011-01-10,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,OFF-SAN-10001128,Office Supplies,Art,"Sanford Pens, Easy-Erase",11.0,1,0.0,2.61,2.59,Critical,True,0.23727272727272727
HU-2011-1380,2011-01-10,2011-01-10,Same Day,Elpida Rittenbach,Corporate,Budapest,Hungary,EMEA,EMEA,OFF-AVE-10000357,Office Supplies,Binders,"Avery Binder Covers, Clear",11.0,1,0.0,2.4,2.03,Critical,True,0.21818181818181817
SF-2011-6400,2011-01-10,2011-01-14,Standard Class,Ricardo Sperren,Corporate,North-West,South Africa,Africa,Africa,OFF-ACC-10003422,Office Supplies,Binders,"Acco Binder, Durable",17.0,1,0.0,4.65,1.29,Medium,True,0.2735294117647059
CA-2011-135405,2011-01-10,2011-01-14,Standard Class,Melanie Seite,Consumer,Texas,United States,US,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,31.0,3,0.2,9.75,1.13,Medium,True,0.31451612903225806
ID-2011-13660,2011-01-10,2011-01-15,Second Class,Brian Dahlen,Consumer,Bangkok,Thailand,APAC,Southeast Asia,OFF-FA-10003615,,Fasteners,"Stockwell Staples, Assorted Sizes",12.0,3,0.47,-5.6826,1.04,Medium,False,-0.47354999999999997
MX-2011-140697,2011-01-10,2011-01-15,Standard Class,Paul MacIntyre,Consumer,México,Mexico,LATAM,North,OFF-SU-10003739,Office Supplies,Supplies,"Elite Scissors, Easy Grip",16.0,1,0.0,1.76,0.89,Medium,True,0.11
CA-2011-135405,2011-01-10,2011-01-14,Standard Class,Melanie Seite,Consumer,Texas,United States,US,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,9.0,2,0.2,1.168,0.21,Medium,True,0.12977777777777777
ES-2011-5158390,2011-01-11,2011-01-11,Same Day,Roy Collins,Consumer,England,United Kingdom,EU,North,FUR-CH-10004255,Furniture,Chairs,"SAFCO Executive Leather Armchair, Red",1384.0,3,0.0,13.77,178.98,Medium,True,0.00994942196531792
US-2011-163874,2011-01-11,2011-01-12,First Class,Philip Fox,Consumer,México,Mexico,LATAM,,OFF-ST-10003741,Office Supplies,Storage,"Smead Lockers, Blue",1323.0,10,0.0,238.0,103.84,Medium,True,0.17989417989417988
US-2011-163874,2011-01-11,2011-01-12,First Class,Philip Fox,Consumer,México,Mexico,LATAM,North,FUR-BO-10002214,Furniture,Bookcases,"Dania Floating Shelf Set, Traditional",452.0,5,0.2,-107.3,57.75,Medium,False,-0.23738938053097344
IN-2011-39308,2011-01-11,2011-01-18,Standard Class,David Flashing,Consumer,Jawa Barat,Indonesia,APAC,Southeast Asia,TEC-PH-10002806,Technology,Phones,"Apple Audio Dock, VoIP",554.0,4,0.17,40.0536,42.43,Medium,True,0.07229891696750904
IN-2011-79761,2011-01-11,2011-01-16,Standard Class,Steve Carroll,Home Office,Calabarzon,Philippines,APAC,Southeast Asia,TEC-CO-10001895,Technology,Copiers,"Sharp Wireless Fax, Color",697.0,3,0.35,-343.098,40.16,Medium,False,-0.49224964131994264
US-2011-163874,2011-01-11,2011-01-12,First Class,Philip Fox,Consumer,México,Mexico,LATAM,North,TEC-PH-10002755,Technology,Phones,"Apple Headset, VoIP",245.0,5,0.0,88.0,39.11,Medium,True,0.35918367346938773
IN-2011-39308,2011-01-11,2011-01-18,Standard Class,David Flashing,Consumer,Jawa Barat,Indonesia,APAC,,OFF-AR-10003613,Office Supplies,Art,"Sanford Canvas, Easy-Erase",334.0,9,0.27,13.4703,23.56,Medium,True,0.040330239520958086
ES-2011-4359424,2011-01-11,2011-01-15,Standard Class,Dorothy Dickinson,Consumer,Murcia,Spain,EU,South,FUR-TA-10001693,Furniture,Tables,"Bevis Training Table, with Bottom Storage",268.0,2,0.6,-341.736,21.49,High,False,-1.2751343283582088
ES-2011-5158390,2011-01-11,2011-01-11,Same Day,Roy Collins,Consumer,England,United Kingdom,EU,North,OFF-AR-10001599,Office Supplies,Art,"Binney & Smith Canvas, Blue",103.0,2,0.0,19.5,20.54,Medium,True,0.18932038834951456
IN-2011-39308,2011-01-11,2011-01-18,Standard Class,David Flashing,Consumer,Jawa Barat,Indonesia,APAC,Southeast Asia,FUR-FU-10001096,Furniture,Furnishings,"Advantus Clock, Black",188.0,5,0.27,2.4735,15.77,Medium,True,0.013156914893617021
IN-2011-29872,2011-01-11,2011-01-15,Standard Class,Dianna Vittorini,Consumer,Jammu and Kashmir,India,APAC,Central Asia,FUR-FU-10001471,,Furnishings,"Eldon Door Stop, Durable",142.0,3,0.0,52.38,15.62,High,True,0.36887323943661976
TU-2011-800,2011-01-11,2011-01-15,Standard Class,Chuck Sachs,Consumer,Bursa,Turkey,EMEA,EMEA,FUR-SAF-10003540,Furniture,Bookcases,"Safco Floating Shelf Set, Metal",157.0,2,0.6,-117.72,12.45,High,False,-0.7498089171974522
ID-2011-82589,2011-01-11,2011-01-15,Standard Class,Tanja Norvell,Home Office,Otago,New Zealand,APAC,Oceania,OFF-EN-10000128,,Envelopes,"GlobeWeis Interoffice Envelope, Set of 50",115.0,4,0.4,-47.832,10.52,Medium,False,-0.4159304347826087
ES-2011-1466305,2011-01-11,2011-01-15,Standard Class,Mick Brown,Consumer,Vienna,Austria,EU,Central,OFF-ST-10003446,Office Supplies,Storage,"Smead Trays, Single Width",97.0,2,0.0,31.02,7.99,High,True,0.3197938144329897
IN-2011-79761,2011-01-11,2011-01-16,Standard Class,Steve Carroll,Home Office,Calabarzon,Philippines,APAC,Southeast Asia,FUR-FU-10000256,Furniture,Furnishings,"Rubbermaid Photo Frame, Duo Pack",78.0,2,0.25,23.775,7.09,Medium,True,0.3048076923076923
US-2011-163874,2011-01-11,2011-01-12,First Class,Philip Fox,Consumer,México,Mexico,LATAM,North,OFF-AP-10000569,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Black",140.0,3,0.0,32.1,6.47,Medium,True,0.2292857142857143
ES-2011-1466305,2011-01-11,2011-01-15,Standard Class,Mick Brown,Consumer,Vienna,Austria,EU,Central,OFF-AR-10004519,Office Supplies,Art,"Boston Canvas, Fluorescent",55.0,1,0.0,9.87,5.83,High,True,0.17945454545454545
CA-2011-149020,2011-01-11,2011-01-16,Standard Class,Anthony Jacobs,Corporate,Virginia,United States,US,,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",52.0,1,0.0,21.2954,3.52,Medium,True,0.40952692307692307
ES-2011-4359424,2011-01-11,2011-01-15,Standard Class,Dorothy Dickinson,Consumer,Murcia,Spain,EU,South,OFF-LA-10002733,Office Supplies,Labels,"Novimex File Folder Labels, Alphabetical",40.0,5,0.0,5.55,2.57,High,True,0.13874999999999998
ES-2011-1138719,2011-01-11,2011-01-16,Standard Class,Eric Murdock,Consumer,Liguria,Italy,EU,South,OFF-BI-10001833,Office Supplies,Binders,"Ibico Hole Reinforcements, Recycled",22.0,3,0.0,6.75,1.09,Medium,True,0.3068181818181818
IN-2011-39308,2011-01-11,2011-01-18,Standard Class,David Flashing,Consumer,Jawa Barat,Indonesia,APAC,Southeast Asia,OFF-BI-10004334,Office Supplies,Binders,"Avery Hole Reinforcements, Durable",5.0,1,0.17,-0.0147,0.3,Medium,False,-0.00294
CA-2011-149020,2011-01-11,2011-01-16,Standard Class,Anthony Jacobs,Corporate,Virginia,United States,US,South,OFF-LA-10004272,Office Supplies,Labels,Avery 482,3.0,1,0.0,1.3583,0.22,Medium,True,0.4527666666666667
MX-2011-141530,2011-01-12,2011-01-17,Standard Class,Thomas Seio,Corporate,Coahuila,Mexico,LATAM,North,TEC-AC-10004743,Technology,Accessories,"Logitech Router, USB",495.0,3,0.0,178.2,54.55,Medium,True,0.36
MX-2011-141530,2011-01-12,2011-01-17,Standard Class,Thomas Seio,Corporate,Coahuila,Mexico,LATAM,North,TEC-CO-10003142,Technology,Copiers,"Hewlett Fax and Copier, Laser",385.0,3,0.002,68.64852,38.19,Medium,True,0.17830784415584416
ES-2011-1460199,2011-01-12,2011-01-19,Standard Class,Roy Phan,Corporate,Lower Saxony,Germany,EU,,FUR-BO-10004080,Furniture,Bookcases,"Ikea Stackable Bookrack, Traditional",552.0,5,0.1,165.36,35.98,Medium,True,0.2995652173913044
ES-2011-1460199,2011-01-12,2011-01-19,Standard Class,Roy Phan,Corporate,Lower Saxony,Germany,EU,Central,TEC-MA-10003078,Technology,Machines,"Epson Printer, White",522.0,2,0.0,20.88,28.92,Medium,True,0.04
ES-2011-4976144,2011-01-12,2011-01-17,Standard Class,Anthony Garverick,Home Office,England,United Kingdom,EU,North,FUR-CH-10000745,Furniture,Chairs,"Hon Chairmat, Adjustable",290.0,5,0.0,69.6,18.63,Medium,True,0.24
ES-2011-5040255,2011-01-12,2011-01-15,First Class,Peter Bühler,Consumer,England,United Kingdom,EU,North,OFF-PA-10000450,Office Supplies,Paper,"Green Bar Note Cards, Multicolor",34.0,2,0.5,-6.15,7.31,Medium,False,-0.1808823529411765
ES-2011-1460199,2011-01-12,2011-01-19,Standard Class,Roy Phan,Corporate,Lower Saxony,Germany,EU,Central,OFF-AR-10001599,Office Supplies,Art,"Binney & Smith Canvas, Blue",257.0,5,0.0,48.75,7.28,Medium,True,0.18968871595330739
CA-2011-130092,2011-01-12,2011-01-15,First Class,Seth Vernon,Consumer,Delaware,United States,US,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",10.0,2,0.0,3.0814,2.69,Critical,True,0.30813999999999997
ES-2011-1460199,2011-01-12,2011-01-19,Standard Class,Roy Phan,Corporate,Lower Saxony,Germany,EU,Central,OFF-BI-10000081,Office Supplies,Binders,"Ibico Index Tab, Clear",17.0,2,0.0,6.18,2.08,Medium,True,0.3635294117647059
NI-2011-1670,2011-01-12,2011-01-16,Standard Class,Shaun Chance,Corporate,Lagos,Nigeria,Africa,Africa,OFF-FEL-10001792,,Storage,"Fellowes Folders, Wire Frame",15.0,2,0.7,-22.458,1.27,Medium,False,-1.4971999999999999
NI-2011-1670,2011-01-12,2011-01-16,Standard Class,Shaun Chance,Corporate,Lagos,Nigeria,Africa,Africa,OFF-BIC-10000582,Office Supplies,Art,"BIC Sketch Pad, Water Color",16.0,1,0.7,-28.518,1.27,Medium,False,-1.782375
NI-2011-1670,2011-01-12,2011-01-16,Standard Class,Shaun Chance,Corporate,Lagos,Nigeria,Africa,Africa,OFF-AVE-10000065,Office Supplies,Labels,"Avery Removable Labels, Alphabetical",13.0,4,0.7,-21.648,0.62,Medium,False,-1.6652307692307693
NI-2011-1670,2011-01-12,2011-01-16,Standard Class,Shaun Chance,Corporate,Lagos,Nigeria,Africa,Africa,OFF-KLE-10001317,Office Supplies,Supplies,"Kleencut Ruler, Easy Grip",5.0,1,0.7,-10.326,0.43,Medium,False,-2.0652
NI-2011-1670,2011-01-12,2011-01-16,Standard Class,Shaun Chance,Corporate,Lagos,Nigeria,Africa,,OFF-ADV-10003030,,Fasteners,"Advantus Staples, 12 Pack",3.0,1,0.7,-6.483,0.25,Medium,False,-2.161
NI-2011-1670,2011-01-12,2011-01-16,Standard Class,Shaun Chance,Corporate,Lagos,Nigeria,Africa,Africa,OFF-FEL-10003848,Office Supplies,Storage,"Fellowes Trays, Industrial",17.0,1,0.7,-26.649,0.24,Medium,False,-1.5675882352941177
EG-2011-4270,2011-01-13,2011-01-18,Standard Class,Roger Demir,Consumer,Aswan,Egypt,Africa,Africa,OFF-SME-10004553,Office Supplies,Storage,"Smead Lockers, Blue",794.0,4,0.0,134.88,76.6,Medium,True,0.16987405541561712
EG-2011-4270,2011-01-13,2011-01-18,Standard Class,Roger Demir,Consumer,Aswan,Egypt,Africa,Africa,TEC-HP -10001574,Technology,Copiers,"HP Fax Machine, Laser",1200.0,4,0.0,479.88,55.62,Medium,True,0.3999
MX-2011-150567,2011-01-13,2011-01-17,Standard Class,Ben Wallace,Consumer,Jalisco,Mexico,LATAM,,TEC-MA-10000560,Technology,Machines,"StarTech Inkjet, Wireless",201.0,1,0.0,100.62,31.78,High,True,0.5005970149253731
IT-2011-5340302,2011-01-13,2011-01-19,Standard Class,Greg Matthias,Consumer,South Holland,Netherlands,EU,Central,OFF-ST-10002506,Office Supplies,Storage,"Smead Lockers, Blue",198.0,2,0.5,-130.98,14.53,Medium,False,-0.6615151515151515
EG-2011-4270,2011-01-13,2011-01-18,Standard Class,Roger Demir,Consumer,Aswan,Egypt,Africa,Africa,OFF-FEL-10001343,Office Supplies,Storage,"Fellowes Box, Wire Frame",38.0,2,0.0,17.22,2.66,Medium,True,0.4531578947368421
US-2011-105760,2011-01-13,2011-01-17,Standard Class,James Lanier,Home Office,Anzoátegui,Venezuela,LATAM,South,OFF-SU-10001794,Office Supplies,Supplies,"Elite Ruler, Steel",26.0,5,0.4,-8.0,2.2,High,False,-0.3076923076923077
IT-2011-5951216,2011-01-13,2011-01-20,Standard Class,Stuart Calhoun,Consumer,Västra Götaland,Sweden,EU,North,OFF-AR-10004884,Office Supplies,Art,"Sanford Pens, Fluorescent",31.0,5,0.5,-13.65,2.16,Medium,False,-0.4403225806451613
IT-2011-5340302,2011-01-13,2011-01-19,Standard Class,Greg Matthias,Consumer,South Holland,Netherlands,EU,Central,OFF-PA-10002040,Office Supplies,Paper,"Green Bar Cards & Envelopes, Multicolor",50.0,2,0.5,-37.86,1.51,Medium,False,-0.7572
IT-2011-5340302,2011-01-13,2011-01-19,Standard Class,Greg Matthias,Consumer,South Holland,Netherlands,EU,Central,OFF-LA-10002353,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",22.0,4,0.5,-12.3,1.29,Medium,False,-0.5590909090909091
IN-2011-38349,2011-01-13,2011-01-17,Standard Class,Cari Sayre,Corporate,South Australia,Australia,APAC,Oceania,OFF-LA-10002765,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Adjustable",16.0,2,0.1,0.33,0.72,Medium,True,0.020625
IT-2011-5340302,2011-01-13,2011-01-19,Standard Class,Greg Matthias,Consumer,South Holland,Netherlands,EU,,OFF-BI-10001055,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Durable",9.0,3,0.5,-3.465,0.43,Medium,False,-0.385
CA-2011-157147,2011-01-14,2011-01-19,Standard Class,Brian Dahlen,Consumer,California,United States,US,,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1326.0,5,0.0,238.653,187.65,High,True,0.17997963800904976
CA-2011-162775,2011-01-14,2011-01-16,Second Class,Chris Selesnick,Corporate,Louisiana,United States,US,,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,573.0,6,0.0,34.3548,146.29,Critical,True,0.05995602094240837
CA-2011-162775,2011-01-14,2011-01-16,Second Class,Chris Selesnick,Corporate,Louisiana,United States,US,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,647.0,6,0.0,258.696,141.35,Critical,True,0.3998392581143741
ES-2011-1043483,2011-01-14,2011-01-19,Standard Class,Sharelle Roach,Home Office,Vienna,Austria,EU,Central,TEC-MA-10002918,Technology,Machines,"StarTech Card Printer, White",486.0,3,0.0,77.67,53.02,High,True,0.15981481481481483
CA-2011-109232,2011-01-14,2011-01-17,Second Class,Natalie DeCherney,Consumer,South Carolina,United States,US,South,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,546.0,6,0.0,87.3504,52.32,Medium,True,0.15998241758241757
ES-2011-1043483,2011-01-14,2011-01-19,Standard Class,Sharelle Roach,Home Office,Vienna,Austria,EU,Central,TEC-PH-10003847,Technology,Phones,"Apple Headset, with Caller ID",440.0,6,0.0,65.88,49.92,High,True,0.1497272727272727
CA-2011-157147,2011-01-14,2011-01-19,Standard Class,Brian Dahlen,Consumer,California,United States,US,West,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",334.0,3,0.15,3.9294,40.44,High,True,0.011764670658682634
ES-2011-1043483,2011-01-14,2011-01-19,Standard Class,Sharelle Roach,Home Office,Vienna,Austria,EU,Central,OFF-PA-10001650,Office Supplies,Paper,"Xerox Message Books, Premium",224.0,11,0.0,102.96,30.34,High,True,0.45964285714285713
MX-2011-135979,2011-01-14,2011-01-20,Standard Class,Bart Pistole,Corporate,Estelí,Nicaragua,LATAM,Central,FUR-BO-10001295,Furniture,Bookcases,"Safco Floating Shelf Set, Traditional",393.0,3,0.0,180.96,27.67,Medium,True,0.4604580152671756
MX-2011-168599,2011-01-14,2011-01-15,First Class,Ted Butterfield,Consumer,Baja California,Mexico,LATAM,North,OFF-EN-10004870,Office Supplies,Envelopes,"Jiffy Mailers, Security-Tint",106.0,4,0.0,18.96,26.23,High,True,0.17886792452830189
SF-2011-7680,2011-01-14,2011-01-21,Standard Class,Steve Nguyen,Home Office,Eastern Cape,South Africa,Africa,Africa,OFF-SAN-10001128,Office Supplies,Art,"Sanford Pens, Easy-Erase",136.0,12,0.0,31.32,23.89,Low,True,0.23029411764705882
CA-2011-162775,2011-01-14,2011-01-16,Second Class,Chris Selesnick,Corporate,Louisiana,United States,US,South,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,51.0,3,0.0,25.47,12.66,Critical,True,0.49941176470588233
MX-2011-135979,2011-01-14,2011-01-20,Standard Class,Bart Pistole,Corporate,Estelí,Nicaragua,LATAM,Central,OFF-PA-10004155,Office Supplies,Paper,"Eaton Computer Printout Paper, 8.5 x 11",246.0,12,0.0,7.2,11.88,Medium,True,0.02926829268292683
TU-2011-4040,2011-01-14,2011-01-18,Standard Class,Bruce Degenhardt,Consumer,Gaziantep,Turkey,EMEA,EMEA,OFF-FEL-10001261,Office Supplies,Storage,"Fellowes File Cart, Blue",110.0,2,0.6,-54.972,11.53,Medium,False,-0.49974545454545455
ID-2011-16453,2011-01-14,2011-01-21,Standard Class,Muhammed Yedwab,Corporate,National Capital,Philippines,APAC,Southeast Asia,FUR-FU-10000944,Furniture,Furnishings,"Tenex Door Stop, Black",99.0,3,0.25,-23.7375,9.71,Low,False,-0.23977272727272728
ID-2011-16453,2011-01-14,2011-01-21,Standard Class,Muhammed Yedwab,Corporate,National Capital,Philippines,APAC,,OFF-ST-10004015,Office Supplies,Storage,"Smead Trays, Blue",80.0,3,0.45,5.742,9.43,Low,True,0.071775
MX-2011-135979,2011-01-14,2011-01-20,Standard Class,Bart Pistole,Corporate,Estelí,Nicaragua,LATAM,Central,OFF-ST-10001326,Office Supplies,Storage,"Tenex Shelving, Single Width",109.0,3,0.0,28.38,6.11,Medium,True,0.2603669724770642
TU-2011-4040,2011-01-14,2011-01-18,Standard Class,Bruce Degenhardt,Consumer,Gaziantep,Turkey,EMEA,,OFF-SME-10004553,,Storage,"Smead Lockers, Blue",79.0,1,0.6,-85.332,5.84,Medium,False,-1.0801518987341772
TU-2011-4040,2011-01-14,2011-01-18,Standard Class,Bruce Degenhardt,Consumer,Gaziantep,Turkey,EMEA,EMEA,OFF-ACM-10003278,Office Supplies,Supplies,"Acme Trimmer, Easy Grip",74.0,4,0.6,-70.32,4.48,Medium,False,-0.9502702702702702
MX-2011-135979,2011-01-14,2011-01-20,Standard Class,Bart Pistole,Corporate,Estelí,Nicaragua,LATAM,Central,OFF-BI-10000185,Office Supplies,Binders,"Cardinal Binder Covers, Recycled",66.0,8,0.0,9.12,3.61,Medium,True,0.13818181818181818
CA-2011-157147,2011-01-14,2011-01-19,Standard Class,Brian Dahlen,Consumer,California,United States,US,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,20.0,5,0.0,6.567,3.03,High,True,0.32835000000000003
